team_id,opp_team_id,game_id,game_dt,result,team_goals,opp_goals,points_earned,mins
EVE,CHE,286,2020-03-08T09:00:00Z,L,0,4,0,60
LC,WOL,8,2019-08-11T08:00:00Z,D,0,0,1,60
LC,CHE,19,2019-08-18T10:30:00Z,L,0,1,0,60
LC,SHU,25,2019-08-24T09:00:00Z,W,1,0,3,60
LC,BOU,34,2019-08-31T09:00:00Z,W,2,1,3,60
LC,MU,43,2019-09-14T09:00:00Z,L,0,1,0,60
LC,TOT,52,2019-09-21T06:30:00Z,L,0,1,0,60
LC,NEW,69,2019-09-29T10:30:00Z,W,3,0,3,60
LC,LIV,73,2019-10-05T09:00:00Z,L,0,1,0,60
LC,BUR,85,2019-10-19T09:00:00Z,D,1,1,1,60
LC,SOU,91,2019-10-25T14:00:00Z,W,7,0,3,60
LC,CP,109,2019-11-03T08:00:00Z,W,1,0,3,60
LC,ARS,117,2019-11-09T11:30:00Z,D,0,0,1,60
LC,BHA,124,2019-11-23T09:00:00Z,D,0,0,1,60
LC,EVE,139,2019-12-01T10:30:00Z,L,0,1,0,60
LC,WAT,143,2019-12-04T13:30:00Z,W,1,0,3,60
LC,AVL,156,2019-12-08T08:00:00Z,W,3,1,3,60
LC,NOR,164,2019-12-14T09:00:00Z,D,1,1,1,60
LC,MC,177,2019-12-21T11:30:00Z,L,1,2,0,60
LC,LIV,188,2019-12-26T14:00:00Z,L,0,1,0,60
LC,WHU,195,2019-12-28T11:30:00Z,W,2,1,3,60
LC,NEW,202,2020-01-01T09:00:00Z,W,2,0,3,60
LC,SOU,214,2020-01-11T09:00:00Z,D,1,1,1,60
LC,BUR,228,2020-01-19T08:00:00Z,D,1,1,1,60
LC,WHU,236,2020-01-22T13:30:00Z,W,2,1,3,60
LC,CHE,241,2020-02-01T06:30:00Z,D,1,1,1,60
LC,WOL,254,2020-02-14T14:00:00Z,D,0,0,1,60
LC,MC,266,2020-02-22T11:30:00Z,D,0,0,1,60
LC,NOR,271,2020-02-28T14:00:00Z,D,0,0,1,60
LC,AVL,288,2020-03-09T15:00:00Z,W,1,0,3,60
LIV,NOR,1,2019-08-09T14:00:00Z,W,4,0,3,60
LIV,SOU,16,2019-08-17T09:00:00Z,W,1,0,3,60
LIV,ARS,27,2019-08-24T11:30:00Z,W,3,0,3,60
LIV,BUR,38,2019-08-31T11:30:00Z,W,2,0,3,60
LIV,NEW,41,2019-09-14T06:30:00Z,W,2,1,3,60
LIV,CHE,60,2019-09-22T10:30:00Z,W,2,0,3,60
LIV,SHU,61,2019-09-28T06:30:00Z,D,0,0,1,60
LIV,LC,73,2019-10-05T09:00:00Z,W,1,0,3,60
LIV,MU,89,2019-10-20T10:30:00Z,L,0,1,0,60
LIV,TOT,99,2019-10-27T11:30:00Z,D,1,1,1,60
LIV,AVL,103,2019-11-02T10:00:00Z,L,0,1,0,60
LIV,MC,120,2019-11-10T10:30:00Z,W,3,0,3,60
LIV,CP,125,2019-11-23T09:00:00Z,W,1,0,3,60
LIV,BHA,134,2019-11-30T09:00:00Z,W,2,0,3,60
LIV,EVE,148,2019-12-04T14:15:00Z,W,4,2,3,60
LIV,BOU,152,2019-12-07T09:00:00Z,W,3,0,3,60
LIV,WAT,161,2019-12-14T06:30:00Z,W,1,0,3,60
LIV,LC,188,2019-12-26T14:00:00Z,W,1,0,3,60
LIV,WOL,198,2019-12-29T10:30:00Z,W,1,0,3,60
LIV,SHU,209,2020-01-02T14:00:00Z,W,1,0,3,60
LIV,TOT,217,2020-01-11T11:30:00Z,W,1,0,3,60
LIV,MU,229,2020-01-19T10:30:00Z,W,1,0,3,60
LIV,WOL,239,2020-01-23T14:00:00Z,D,1,1,1,60
LIV,WHU,240,2020-01-29T13:45:00Z,W,2,0,3,60
LIV,SOU,244,2020-02-01T09:00:00Z,W,2,0,3,60
LIV,NOR,256,2020-02-15T11:30:00Z,D,0,0,1,60
LIV,WHU,270,2020-02-24T14:00:00Z,L,1,2,0,60
LIV,WAT,276,2020-02-29T11:30:00Z,L,0,2,0,60
LIV,BOU,279,2020-03-07T06:30:00Z,W,2,1,3,60
MC,WHU,2,2019-08-10T06:30:00Z,W,2,0,3,60
MC,TOT,17,2019-08-17T11:30:00Z,D,2,2,1,60
MC,BOU,28,2019-08-25T08:00:00Z,W,2,1,3,60
MC,BHA,35,2019-08-31T09:00:00Z,W,3,0,3,60
MC,NOR,47,2019-09-14T11:30:00Z,L,1,3,0,60
MC,WAT,55,2019-09-21T09:00:00Z,W,7,0,3,60
MC,EVE,68,2019-09-28T11:30:00Z,D,1,1,1,60
MC,WOL,78,2019-10-06T08:00:00Z,D,0,0,1,60
MC,CP,88,2019-10-19T11:30:00Z,W,2,0,3,60
MC,AVL,92,2019-10-26T06:30:00Z,W,1,0,3,60
MC,SOU,105,2019-11-02T10:00:00Z,L,0,1,0,60
MC,LIV,120,2019-11-10T10:30:00Z,L,0,3,0,60
MC,CHE,128,2019-11-23T11:30:00Z,W,2,1,3,60
MC,NEW,131,2019-11-30T06:30:00Z,D,1,1,1,60
MC,BUR,142,2019-12-03T14:15:00Z,W,1,0,3,60
MC,MU,155,2019-12-07T11:30:00Z,L,0,2,0,60
MC,ARS,169,2019-12-15T10:30:00Z,W,3,0,3,60
MC,LC,177,2019-12-21T11:30:00Z,W,2,1,3,60
MC,WOL,189,2019-12-27T13:45:00Z,W,2,1,3,60
MC,SHU,199,2019-12-29T12:00:00Z,W,1,0,3,60
MC,EVE,205,2020-01-01T11:30:00Z,W,2,0,3,60
MC,AVL,219,2020-01-12T09:30:00Z,W,5,0,3,60
MC,CP,223,2020-01-18T09:00:00Z,L,0,1,0,60
MC,SHU,233,2020-01-21T13:30:00Z,D,0,0,1,60
MC,TOT,250,2020-02-02T10:30:00Z,D,0,0,1,60
MC,WHU,260,2020-02-19T13:30:00Z,W,1,0,3,60
MC,LC,266,2020-02-22T11:30:00Z,D,0,0,1,60
MC,MU,287,2020-03-08T11:30:00Z,L,0,1,0,60
MU,CHE,10,2019-08-11T10:30:00Z,W,1,0,3,60
MU,WOL,20,2019-08-19T14:00:00Z,D,1,1,1,60
MU,CP,24,2019-08-24T09:00:00Z,L,0,1,0,60
MU,SOU,31,2019-08-31T06:30:00Z,D,1,1,1,60
MU,LC,43,2019-09-14T09:00:00Z,W,1,0,3,60
MU,WHU,58,2019-09-22T08:00:00Z,L,0,1,0,60
MU,ARS,70,2019-09-30T14:00:00Z,D,1,1,1,60
MU,NEW,80,2019-10-06T10:30:00Z,D,0,0,1,60
MU,LIV,89,2019-10-20T10:30:00Z,W,1,0,3,60
MU,NOR,100,2019-10-27T11:30:00Z,W,2,0,3,60
MU,BOU,101,2019-11-02T07:30:00Z,L,0,1,0,60
MU,BHA,118,2019-11-10T08:00:00Z,W,2,0,3,60
MU,SHU,129,2019-11-24T10:30:00Z,L,0,2,0,60
MU,AVL,140,2019-12-01T10:30:00Z,D,1,1,1,60
MU,TOT,145,2019-12-04T13:30:00Z,W,2,1,3,60
MU,MC,155,2019-12-07T11:30:00Z,W,2,0,3,60
MU,EVE,167,2019-12-15T08:00:00Z,L,0,1,0,60
MU,WAT,178,2019-12-22T08:00:00Z,L,0,2,0,60
MU,NEW,187,2019-12-26T11:30:00Z,W,4,1,3,60
MU,BUR,196,2019-12-28T13:45:00Z,W,1,0,3,60
MU,ARS,208,2020-01-01T14:00:00Z,L,0,2,0,60
MU,NOR,215,2020-01-11T09:00:00Z,W,3,0,3,60
MU,LIV,229,2020-01-19T10:30:00Z,L,0,1,0,60
MU,BUR,238,2020-01-22T14:15:00Z,L,0,2,0,60
MU,WOL,248,2020-02-01T11:30:00Z,D,0,0,1,60
MU,CHE,259,2020-02-17T14:00:00Z,W,1,0,3,60
MU,WAT,267,2020-02-23T08:00:00Z,W,2,0,3,60
MU,EVE,277,2020-03-01T08:00:00Z,D,1,1,1,60
MU,MC,287,2020-03-08T11:30:00Z,W,1,0,3,60
NEW,ARS,9,2019-08-11T08:00:00Z,L,0,1,0,60
NEW,NOR,15,2019-08-17T09:00:00Z,L,0,1,0,60
NEW,TOT,29,2019-08-25T10:30:00Z,W,1,0,3,60
NEW,WAT,36,2019-08-31T09:00:00Z,D,1,1,1,60
NEW,LIV,41,2019-09-14T06:30:00Z,L,1,2,0,60
NEW,BHA,56,2019-09-21T11:30:00Z,D,0,0,1,60
NEW,LC,69,2019-09-29T10:30:00Z,L,0,3,0,60
NEW,MU,80,2019-10-06T10:30:00Z,D,0,0,1,60
NEW,CHE,84,2019-10-19T09:00:00Z,D,0,0,1,60
NEW,WOL,97,2019-10-27T09:00:00Z,W,1,0,3,60
NEW,WHU,107,2019-11-02T10:00:00Z,W,3,0,3,60
NEW,BOU,114,2019-11-09T09:00:00Z,W,2,1,3,60
NEW,AVL,130,2019-11-25T14:00:00Z,L,0,2,0,60
NEW,MC,131,2019-11-30T06:30:00Z,D,1,1,1,60
NEW,SHU,149,2019-12-05T13:30:00Z,W,1,0,3,60
NEW,SOU,157,2019-12-08T08:00:00Z,L,0,1,0,60
NEW,BUR,162,2019-12-14T09:00:00Z,L,0,1,0,60
NEW,CP,175,2019-12-21T09:00:00Z,D,0,0,1,60
NEW,MU,187,2019-12-26T11:30:00Z,L,1,4,0,60
NEW,EVE,191,2019-12-28T09:00:00Z,D,1,1,1,60
NEW,LC,202,2020-01-01T09:00:00Z,L,0,2,0,60
NEW,WOL,216,2020-01-11T09:00:00Z,D,1,1,1,60
NEW,CHE,227,2020-01-18T11:30:00Z,D,0,0,1,60
NEW,EVE,232,2020-01-21T13:30:00Z,L,0,2,0,60
NEW,NOR,245,2020-02-01T09:00:00Z,D,0,0,1,60
NEW,ARS,258,2020-02-16T10:30:00Z,L,0,2,0,60
NEW,CP,263,2020-02-22T09:00:00Z,L,0,1,0,60
NEW,BUR,274,2020-02-29T09:00:00Z,D,0,0,1,60
NEW,SOU,283,2020-03-07T09:00:00Z,D,0,0,1,60
NOR,LIV,1,2019-08-09T14:00:00Z,L,0,4,0,60
NOR,NEW,15,2019-08-17T09:00:00Z,W,1,0,3,60
NOR,CHE,22,2019-08-24T06:30:00Z,D,2,2,1,60
NOR,WHU,37,2019-08-31T09:00:00Z,L,0,2,0,60
NOR,MC,47,2019-09-14T11:30:00Z,W,3,1,3,60
NOR,BUR,53,2019-09-21T09:00:00Z,L,0,2,0,60
NOR,CP,65,2019-09-28T09:00:00Z,L,0,1,0,60
NOR,AVL,74,2019-10-05T09:00:00Z,L,0,3,0,60
NOR,BOU,82,2019-10-19T09:00:00Z,D,0,0,1,60
NOR,MU,100,2019-10-27T11:30:00Z,L,0,2,0,60
NOR,BHA,104,2019-11-02T10:00:00Z,D,0,0,1,60
NOR,WAT,111,2019-11-08T14:00:00Z,L,0,2,0,60
NOR,EVE,126,2019-11-23T09:00:00Z,W,1,0,3,60
NOR,ARS,137,2019-12-01T08:00:00Z,D,2,2,1,60
NOR,SOU,147,2019-12-04T13:30:00Z,L,0,2,0,60
NOR,SHU,158,2019-12-08T08:00:00Z,L,1,2,0,60
NOR,LC,164,2019-12-14T09:00:00Z,D,1,1,1,60
NOR,WOL,176,2019-12-21T09:00:00Z,D,1,1,1,60
NOR,AVL,182,2019-12-26T09:00:00Z,D,0,0,1,60
NOR,TOT,194,2019-12-28T11:30:00Z,D,1,1,1,60
NOR,CP,206,2020-01-01T11:30:00Z,W,1,0,3,60
NOR,MU,215,2020-01-11T09:00:00Z,L,0,3,0,60
NOR,BOU,224,2020-01-18T09:00:00Z,W,1,0,3,60
NOR,TOT,237,2020-01-22T13:30:00Z,L,0,1,0,60
NOR,NEW,245,2020-02-01T09:00:00Z,D,0,0,1,60
NOR,LIV,256,2020-02-15T11:30:00Z,D,0,0,1,60
NOR,WOL,268,2020-02-23T08:00:00Z,L,0,3,0,60
NOR,LC,271,2020-02-28T14:00:00Z,D,0,0,1,60
NOR,SHU,282,2020-03-07T09:00:00Z,L,0,1,0,60
SHU,BOU,3,2019-08-10T09:00:00Z,D,0,0,1,60
SHU,CP,18,2019-08-18T08:00:00Z,W,1,0,3,60
SHU,LC,25,2019-08-24T09:00:00Z,L,0,1,0,60
SHU,CHE,32,2019-08-31T09:00:00Z,L,1,2,0,60
SHU,SOU,44,2019-09-14T09:00:00Z,D,0,0,1,60
SHU,EVE,54,2019-09-21T09:00:00Z,W,1,0,3,60
SHU,LIV,61,2019-09-28T06:30:00Z,D,0,0,1,60
SHU,WAT,75,2019-10-05T09:00:00Z,D,0,0,1,60
SHU,ARS,90,2019-10-21T14:00:00Z,W,1,0,3,60
SHU,WHU,95,2019-10-26T09:00:00Z,L,0,1,0,60
SHU,BUR,106,2019-11-02T10:00:00Z,W,3,0,3,60
SHU,TOT,116,2019-11-09T09:00:00Z,L,0,1,0,60
SHU,MU,129,2019-11-24T10:30:00Z,W,2,0,3,60
SHU,WOL,138,2019-12-01T08:00:00Z,W,1,0,3,60
SHU,NEW,149,2019-12-05T13:30:00Z,L,0,1,0,60
SHU,NOR,158,2019-12-08T08:00:00Z,W,2,1,3,60
SHU,AVL,165,2019-12-14T09:00:00Z,W,1,0,3,60
SHU,BHA,174,2019-12-21T09:00:00Z,W,1,0,3,60
SHU,WAT,186,2019-12-26T09:00:00Z,D,1,1,1,60
SHU,MC,199,2019-12-29T12:00:00Z,L,0,1,0,60
SHU,LIV,209,2020-01-02T14:00:00Z,L,0,1,0,60
SHU,WHU,210,2020-01-10T14:00:00Z,W,1,0,3,60
SHU,ARS,221,2020-01-18T09:00:00Z,L,0,1,0,60
SHU,MC,233,2020-01-21T13:30:00Z,D,0,0,1,60
SHU,CP,243,2020-02-01T09:00:00Z,W,1,0,3,60
SHU,BOU,253,2020-02-09T08:00:00Z,D,1,1,1,60
SHU,BHA,264,2020-02-22T09:00:00Z,D,1,1,1,60
SHU,NOR,282,2020-03-07T09:00:00Z,W,1,0,3,60
SOU,BUR,4,2019-08-10T09:00:00Z,D,0,0,1,60
SOU,LIV,16,2019-08-17T09:00:00Z,L,0,1,0,60
SOU,BHA,23,2019-08-24T09:00:00Z,W,1,0,3,60
SOU,MU,31,2019-08-31T06:30:00Z,D,1,1,1,60
SOU,SHU,44,2019-09-14T09:00:00Z,D,0,0,1,60
SOU,BOU,51,2019-09-20T14:00:00Z,L,1,2,0,60
SOU,TOT,66,2019-09-28T09:00:00Z,L,1,2,0,60
SOU,CHE,79,2019-10-06T08:00:00Z,L,1,3,0,60
SOU,WOL,87,2019-10-19T09:00:00Z,W,1,0,3,60
SOU,LC,91,2019-10-25T14:00:00Z,L,0,7,0,60
SOU,MC,105,2019-11-02T10:00:00Z,W,1,0,3,60
SOU,EVE,115,2019-11-09T09:00:00Z,D,1,1,1,60
SOU,ARS,123,2019-11-23T09:00:00Z,D,1,1,1,60
SOU,WAT,136,2019-11-30T11:30:00Z,L,0,1,0,60
SOU,NOR,147,2019-12-04T13:30:00Z,W,2,0,3,60
SOU,NEW,157,2019-12-08T08:00:00Z,W,1,0,3,60
SOU,WHU,166,2019-12-14T11:30:00Z,L,0,1,0,60
SOU,AVL,173,2019-12-21T09:00:00Z,W,3,0,3,60
SOU,CHE,183,2019-12-26T09:00:00Z,W,1,0,3,60
SOU,CP,192,2019-12-28T09:00:00Z,L,0,1,0,60
SOU,TOT,203,2020-01-01T09:00:00Z,W,1,0,3,60
SOU,LC,214,2020-01-11T09:00:00Z,D,1,1,1,60
SOU,WOL,225,2020-01-18T09:00:00Z,W,2,1,3,60
SOU,CP,234,2020-01-21T13:30:00Z,W,2,0,3,60
SOU,LIV,244,2020-02-01T09:00:00Z,L,0,2,0,60
SOU,BUR,255,2020-02-15T06:30:00Z,L,1,2,0,60
SOU,AVL,265,2020-02-22T09:00:00Z,W,1,0,3,60
SOU,WHU,275,2020-02-29T09:00:00Z,L,1,3,0,60
SOU,NEW,283,2020-03-07T09:00:00Z,D,0,0,1,60
TOT,AVL,7,2019-08-10T11:30:00Z,L,0,1,0,60
TOT,MC,17,2019-08-17T11:30:00Z,D,2,2,1,60
TOT,NEW,29,2019-08-25T10:30:00Z,L,0,1,0,60
TOT,ARS,40,2019-09-01T10:30:00Z,W,2,1,3,60
TOT,CP,45,2019-09-14T09:00:00Z,W,4,0,3,60
TOT,LC,52,2019-09-21T06:30:00Z,W,1,0,3,60
TOT,SOU,66,2019-09-28T09:00:00Z,W,2,1,3,60
TOT,BHA,71,2019-10-05T06:30:00Z,L,0,2,0,60
TOT,WAT,86,2019-10-19T09:00:00Z,L,0,1,0,60
TOT,LIV,99,2019-10-27T11:30:00Z,D,1,1,1,60
TOT,EVE,110,2019-11-03T10:30:00Z,D,0,0,1,60
TOT,SHU,116,2019-11-09T09:00:00Z,W,1,0,3,60
TOT,WHU,121,2019-11-23T06:30:00Z,W,3,0,3,60
TOT,BOU,135,2019-11-30T09:00:00Z,W,2,0,3,60
TOT,MU,145,2019-12-04T13:30:00Z,L,1,2,0,60
TOT,BUR,153,2019-12-07T09:00:00Z,W,4,0,3,60
TOT,WOL,168,2019-12-15T08:00:00Z,W,1,0,3,60
TOT,CHE,179,2019-12-22T10:30:00Z,L,0,2,0,60
TOT,BHA,180,2019-12-26T06:30:00Z,D,1,1,1,60
TOT,NOR,194,2019-12-28T11:30:00Z,D,1,1,1,60
TOT,SOU,203,2020-01-01T09:00:00Z,L,0,1,0,60
TOT,LIV,217,2020-01-11T11:30:00Z,L,0,1,0,60
TOT,WAT,220,2020-01-18T06:30:00Z,D,0,0,1,60
TOT,NOR,237,2020-01-22T13:30:00Z,W,1,0,3,60
TOT,MC,250,2020-02-02T10:30:00Z,D,0,0,1,60
TOT,AVL,257,2020-02-16T08:00:00Z,D,2,2,1,60
TOT,CHE,261,2020-02-22T06:30:00Z,L,0,2,0,60
TOT,WOL,278,2020-03-01T08:00:00Z,D,2,2,1,60
TOT,BUR,285,2020-03-07T11:30:00Z,D,1,1,1,60
WAT,BHA,6,2019-08-10T09:00:00Z,L,0,1,0,60
WAT,EVE,14,2019-08-17T09:00:00Z,L,0,1,0,60
WAT,WHU,26,2019-08-24T09:00:00Z,D,1,1,1,60
WAT,NEW,36,2019-08-31T09:00:00Z,D,1,1,1,60
WAT,ARS,49,2019-09-15T10:30:00Z,L,1,2,0,60
WAT,MC,55,2019-09-21T09:00:00Z,L,0,7,0,60
WAT,WOL,67,2019-09-28T09:00:00Z,L,0,1,0,60
WAT,SHU,75,2019-10-05T09:00:00Z,D,0,0,1,60
WAT,TOT,86,2019-10-19T09:00:00Z,W,1,0,3,60
WAT,BOU,94,2019-10-26T09:00:00Z,D,0,0,1,60
WAT,CHE,108,2019-11-02T12:30:00Z,L,0,2,0,60
WAT,NOR,111,2019-11-08T14:00:00Z,W,2,0,3,60
WAT,BUR,127,2019-11-23T09:00:00Z,L,0,1,0,60
WAT,SOU,136,2019-11-30T11:30:00Z,W,1,0,3,60
WAT,LC,143,2019-12-04T13:30:00Z,L,0,1,0,60
WAT,CP,154,2019-12-07T09:00:00Z,D,0,0,1,60
WAT,LIV,161,2019-12-14T06:30:00Z,L,0,1,0,60
WAT,MU,178,2019-12-22T08:00:00Z,W,2,0,3,60
WAT,SHU,186,2019-12-26T09:00:00Z,D,1,1,1,60
WAT,AVL,193,2019-12-28T09:00:00Z,W,1,0,3,60
WAT,WOL,204,2020-01-01T09:00:00Z,W,2,1,3,60
WAT,BOU,218,2020-01-12T08:00:00Z,W,1,0,3,60
WAT,TOT,220,2020-01-18T06:30:00Z,D,0,0,1,60
WAT,AVL,231,2020-01-21T13:30:00Z,W,1,0,3,60
WAT,EVE,246,2020-02-01T09:00:00Z,D,2,2,1,60
WAT,BHA,252,2020-02-08T11:30:00Z,W,1,0,3,60
WAT,MU,267,2020-02-23T08:00:00Z,L,0,2,0,60
WAT,LIV,276,2020-02-29T11:30:00Z,W,2,0,3,60
WAT,CP,281,2020-03-07T09:00:00Z,L,0,1,0,60
WHU,MC,2,2019-08-10T06:30:00Z,L,0,2,0,60
WHU,BHA,13,2019-08-17T09:00:00Z,D,0,0,1,60
WHU,WAT,26,2019-08-24T09:00:00Z,D,1,1,1,60
WHU,NOR,37,2019-08-31T09:00:00Z,W,2,0,3,60
WHU,AVL,50,2019-09-16T14:00:00Z,D,0,0,1,60
WHU,MU,58,2019-09-22T08:00:00Z,W,1,0,3,60
WHU,BOU,62,2019-09-28T09:00:00Z,L,1,2,0,60
WHU,CP,76,2019-10-05T11:30:00Z,W,1,0,3,60
WHU,EVE,81,2019-10-19T06:30:00Z,L,0,1,0,60
WHU,SHU,95,2019-10-26T09:00:00Z,W,1,0,3,60
WHU,NEW,107,2019-11-02T10:00:00Z,L,0,3,0,60
WHU,BUR,113,2019-11-09T09:00:00Z,L,0,3,0,60
WHU,TOT,121,2019-11-23T06:30:00Z,L,0,3,0,60
WHU,CHE,133,2019-11-30T09:00:00Z,W,1,0,3,60
WHU,WOL,144,2019-12-04T13:30:00Z,L,0,1,0,60
WHU,ARS,160,2019-12-09T14:00:00Z,D,1,1,1,60
WHU,SOU,166,2019-12-14T11:30:00Z,W,1,0,3,60
WHU,CP,184,2019-12-26T09:00:00Z,W,1,0,3,60
WHU,LC,195,2019-12-28T11:30:00Z,L,1,2,0,60
WHU,BOU,207,2020-01-01T11:30:00Z,W,3,0,3,60
WHU,SHU,210,2020-01-10T14:00:00Z,L,0,1,0,60
WHU,EVE,226,2020-01-18T09:00:00Z,D,1,1,1,60
WHU,LC,236,2020-01-22T13:30:00Z,L,1,2,0,60
WHU,LIV,240,2020-01-29T13:45:00Z,L,0,2,0,60
WHU,BHA,247,2020-02-01T09:00:00Z,W,3,1,3,60
WHU,MC,260,2020-02-19T13:30:00Z,L,0,1,0,60
WHU,LIV,270,2020-02-24T14:00:00Z,W,2,1,3,60
WHU,SOU,275,2020-02-29T09:00:00Z,W,3,1,3,60
WHU,ARS,280,2020-03-07T09:00:00Z,D,0,0,1,60
WOL,LC,8,2019-08-11T08:00:00Z,D,0,0,1,60
WOL,MU,20,2019-08-19T14:00:00Z,D,1,1,1,60
WOL,BUR,30,2019-08-25T10:30:00Z,L,0,1,0,60
WOL,EVE,39,2019-09-01T08:00:00Z,L,1,2,0,60
WOL,CHE,46,2019-09-14T09:00:00Z,L,0,4,0,60
WOL,CP,57,2019-09-22T08:00:00Z,L,0,1,0,60
WOL,WAT,67,2019-09-28T09:00:00Z,W,1,0,3,60
WOL,MC,78,2019-10-06T08:00:00Z,D,0,0,1,60
WOL,SOU,87,2019-10-19T09:00:00Z,L,0,1,0,60
WOL,NEW,97,2019-10-27T09:00:00Z,L,0,1,0,60
WOL,ARS,102,2019-11-02T10:00:00Z,L,0,1,0,60
WOL,AVL,119,2019-11-10T08:00:00Z,W,1,0,3,60
WOL,BOU,122,2019-11-23T09:00:00Z,W,2,1,3,60
WOL,SHU,138,2019-12-01T08:00:00Z,L,0,1,0,60
WOL,WHU,144,2019-12-04T13:30:00Z,W,1,0,3,60
WOL,BHA,159,2019-12-08T10:30:00Z,D,2,2,1,60
WOL,TOT,168,2019-12-15T08:00:00Z,L,0,1,0,60
WOL,NOR,176,2019-12-21T09:00:00Z,D,1,1,1,60
WOL,MC,189,2019-12-27T13:45:00Z,L,1,2,0,60
WOL,LIV,198,2019-12-29T10:30:00Z,L,0,1,0,60
WOL,WAT,204,2020-01-01T09:00:00Z,L,1,2,0,60
WOL,NEW,216,2020-01-11T09:00:00Z,D,1,1,1,60
WOL,SOU,225,2020-01-18T09:00:00Z,L,1,2,0,60
WOL,LIV,239,2020-01-23T14:00:00Z,D,1,1,1,60
WOL,MU,248,2020-02-01T11:30:00Z,D,0,0,1,60
WOL,LC,254,2020-02-14T14:00:00Z,D,0,0,1,60
WOL,NOR,268,2020-02-23T08:00:00Z,W,3,0,3,60
WOL,TOT,278,2020-03-01T08:00:00Z,D,2,2,1,60
WOL,BHA,284,2020-03-07T09:00:00Z,D,0,0,1,60
